timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1708703731602,445,B_3-168,200,OK,Thread Group 1-5,text,true,,2427,794,96,96,https://blazedemo.com/confirmation.php,441,0,0
1708703721586,403,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-57,,true,,2338,794,95,95,null,0,10063,0
1708703731649,403,B_3-168,200,OK,Thread Group 1-57,text,true,,2338,794,95,95,https://blazedemo.com/confirmation.php,400,0,0
1708703721644,395,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-95,,true,,2432,794,94,94,null,0,10015,0
1708703731659,395,B_3-168,200,OK,Thread Group 1-95,text,true,,2432,794,94,94,https://blazedemo.com/confirmation.php,392,0,0
1708703721614,418,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-82,,true,,2299,794,93,93,null,0,10047,0
1708703731661,418,B_3-168,200,OK,Thread Group 1-82,text,true,,2299,794,93,93,https://blazedemo.com/confirmation.php,403,0,0
1708703721629,416,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-87,,true,,2448,794,92,92,null,0,10083,0
1708703721687,393,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,2304,794,92,92,null,0,10048,0
1708703731734,393,B_3-168,200,OK,Thread Group 1-14,text,true,,2304,794,92,92,https://blazedemo.com/confirmation.php,393,0,0
1708703731711,416,B_3-168,200,OK,Thread Group 1-87,text,true,,2448,794,92,92,https://blazedemo.com/confirmation.php,416,0,0
1708703721568,546,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-75,,true,,2335,794,90,90,null,0,10043,0
1708703731611,546,B_3-168,200,OK,Thread Group 1-75,text,true,,2335,794,90,90,https://blazedemo.com/confirmation.php,545,0,0
1708703721718,395,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-73,,true,,2482,794,89,89,null,0,10051,0
1708703731768,395,B_3-168,200,OK,Thread Group 1-73,text,true,,2482,794,89,89,https://blazedemo.com/confirmation.php,394,0,0
1708703721681,396,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2434,794,88,88,null,0,10093,0
1708703731774,396,B_3-168,200,OK,Thread Group 1-1,text,true,,2434,794,88,88,https://blazedemo.com/confirmation.php,394,0,0
1708703721655,485,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-72,,true,,2422,794,87,87,null,0,10045,0
1708703721688,491,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-100,,true,,2313,794,87,87,null,0,10006,0
1708703731693,491,B_3-168,200,OK,Thread Group 1-100,text,true,,2313,794,87,87,https://blazedemo.com/confirmation.php,491,0,0
1708703731699,485,B_3-168,200,OK,Thread Group 1-72,text,true,,2422,794,87,87,https://blazedemo.com/confirmation.php,485,0,0
1708703721655,491,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-76,,true,,2306,794,85,85,null,0,10056,0
1708703731711,491,B_3-168,200,OK,Thread Group 1-76,text,true,,2306,794,85,85,https://blazedemo.com/confirmation.php,491,0,0
1708703721739,399,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-28,,true,,2390,794,84,84,null,0,10076,0
1708703731814,399,B_3-168,200,OK,Thread Group 1-28,text,true,,2390,794,84,84,https://blazedemo.com/confirmation.php,388,0,0
1708703721676,467,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-43,,true,,2441,794,83,83,null,0,10082,0
1708703731757,467,B_3-168,200,OK,Thread Group 1-43,text,true,,2441,794,83,83,https://blazedemo.com/confirmation.php,467,0,0
1708703721629,498,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-86,,true,,2345,794,83,83,null,0,10098,0
1708703731726,498,B_3-168,200,OK,Thread Group 1-86,text,true,,2345,794,83,83,https://blazedemo.com/confirmation.php,498,0,0
1708703721629,521,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-79,,true,,2305,794,82,82,null,0,10080,0
1708703731709,521,B_3-168,200,OK,Thread Group 1-79,text,true,,2305,794,82,82,https://blazedemo.com/confirmation.php,508,0,0
1708703721695,504,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-24,,true,,2360,794,80,80,null,0,10049,0
1708703721733,506,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-71,,true,,2481,794,80,80,null,0,10009,0
1708703731744,504,B_3-168,200,OK,Thread Group 1-24,text,true,,2360,794,80,80,https://blazedemo.com/confirmation.php,504,0,0
1708703731742,506,B_3-168,200,OK,Thread Group 1-71,text,true,,2481,794,80,80,https://blazedemo.com/confirmation.php,506,0,0
1708703721763,486,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,true,,2364,794,78,78,null,0,10013,0
1708703731776,486,B_3-168,200,OK,Thread Group 1-21,text,true,,2364,794,78,78,https://blazedemo.com/confirmation.php,485,0,0
1708703721729,484,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-51,,true,,2394,794,77,77,null,0,10093,0
1708703731822,484,B_3-168,200,OK,Thread Group 1-51,text,true,,2394,794,77,77,https://blazedemo.com/confirmation.php,483,0,0
1708703721845,438,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,2456,794,76,76,null,0,10042,0
1708703731886,438,B_3-168,200,OK,Thread Group 1-22,text,true,,2456,794,76,76,https://blazedemo.com/confirmation.php,438,0,0
1708703721729,520,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-85,,true,,2450,794,75,75,null,0,10090,0
1708703731819,520,B_3-168,200,OK,Thread Group 1-85,text,true,,2450,794,75,75,https://blazedemo.com/confirmation.php,518,0,0
1708703721832,447,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-46,,true,,2484,794,74,74,null,0,10063,0
1708703731894,447,B_3-168,200,OK,Thread Group 1-46,text,true,,2484,794,74,74,https://blazedemo.com/confirmation.php,447,0,0
1708703721897,419,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-29,,true,,2353,794,73,73,null,0,10068,0
1708703731965,419,B_3-168,200,OK,Thread Group 1-29,text,true,,2353,794,73,73,https://blazedemo.com/confirmation.php,417,0,0
1708703721862,446,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-44,,true,,2469,794,72,72,null,0,10079,0
1708703731941,446,B_3-168,200,OK,Thread Group 1-44,text,true,,2469,794,72,72,https://blazedemo.com/confirmation.php,443,0,0
1708703721840,523,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2322,794,71,71,null,0,10035,0
1708703731875,523,B_3-168,200,OK,Thread Group 1-8,text,true,,2322,794,71,71,https://blazedemo.com/confirmation.php,459,0,0
1708703721864,470,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-42,,true,,2367,794,70,70,null,0,10081,0
1708703731945,470,B_3-168,200,OK,Thread Group 1-42,text,true,,2367,794,70,70,https://blazedemo.com/confirmation.php,464,0,0
1708703721898,461,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-33,,true,,2254,794,69,69,null,0,10082,0
1708703731980,461,B_3-168,200,OK,Thread Group 1-33,text,true,,2254,794,69,69,https://blazedemo.com/confirmation.php,457,0,0
1708703721906,471,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,2394,794,68,68,null,0,10085,0
1708703731990,471,B_3-168,200,OK,Thread Group 1-19,text,true,,2394,794,68,68,https://blazedemo.com/confirmation.php,451,0,0
1708703721981,423,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-70,,true,,2445,794,68,68,null,0,10058,0
1708703732039,423,B_3-168,200,OK,Thread Group 1-70,text,true,,2445,794,68,68,https://blazedemo.com/confirmation.php,422,0,0
1708703721885,484,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-32,,true,,2318,794,66,66,null,0,10095,0
1708703731979,484,B_3-168,200,OK,Thread Group 1-32,text,true,,2318,794,66,66,https://blazedemo.com/confirmation.php,484,0,0
1708703722011,442,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-90,,true,,2329,794,66,66,null,0,10012,0
1708703732022,442,B_3-168,200,OK,Thread Group 1-90,text,true,,2329,794,66,66,https://blazedemo.com/confirmation.php,442,0,0
1708703722070,444,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-49,,true,,2460,794,64,64,null,0,10006,0
1708703732075,444,B_3-168,200,OK,Thread Group 1-49,text,true,,2460,794,64,64,https://blazedemo.com/confirmation.php,444,0,0
1708703721966,508,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-96,,true,,2365,794,63,63,null,0,10064,0
1708703732030,508,B_3-168,200,OK,Thread Group 1-96,text,true,,2365,794,63,63,https://blazedemo.com/confirmation.php,495,0,0
1708703722128,409,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-93,,true,,2404,794,62,62,null,0,10017,0
1708703732145,409,B_3-168,200,OK,Thread Group 1-93,text,true,,2404,794,62,62,https://blazedemo.com/confirmation.php,408,0,0
1708703721995,526,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-40,,true,,2503,794,61,61,null,0,10035,0
1708703732029,526,B_3-168,200,OK,Thread Group 1-40,text,true,,2503,794,62,62,https://blazedemo.com/confirmation.php,526,0,0
1708703722087,404,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-53,,true,,2336,794,61,61,null,0,10065,0
1708703732152,404,B_3-168,200,OK,Thread Group 1-53,text,true,,2336,794,61,61,https://blazedemo.com/confirmation.php,403,0,0
1708703721981,502,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,2301,794,59,59,null,0,10087,0
1708703732068,502,B_3-168,200,OK,Thread Group 1-15,text,true,,2301,794,59,59,https://blazedemo.com/confirmation.php,502,0,0
1708703722128,446,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-66,,true,,2401,794,58,58,null,0,10011,0
1708703732138,446,B_3-168,200,OK,Thread Group 1-66,text,true,,2401,794,58,58,https://blazedemo.com/confirmation.php,446,0,0
1708703722117,476,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2426,794,57,57,null,0,10001,0
1708703722114,443,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-80,,true,,2346,794,57,57,null,0,10037,0
1708703732118,476,B_3-168,200,OK,Thread Group 1-6,text,true,,2426,794,57,57,https://blazedemo.com/confirmation.php,476,0,0
1708703732151,443,B_3-168,200,OK,Thread Group 1-80,text,true,,2346,794,57,57,https://blazedemo.com/confirmation.php,443,0,0
1708703722157,454,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,2433,794,55,55,null,0,10024,0
1708703732180,454,B_3-168,200,OK,Thread Group 1-18,text,true,,2433,794,55,55,https://blazedemo.com/confirmation.php,454,0,0
1708703722120,448,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-48,,true,,2430,794,54,54,null,0,10096,0
1708703732216,448,B_3-168,200,OK,Thread Group 1-48,text,true,,2430,794,54,54,https://blazedemo.com/confirmation.php,448,0,0
1708703722230,401,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-88,,true,,2492,794,53,53,null,0,10066,0
1708703732295,401,B_3-168,200,OK,Thread Group 1-88,text,true,,2492,794,53,53,https://blazedemo.com/confirmation.php,401,0,0
1708703722236,407,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-98,,true,,2325,794,52,52,null,0,10056,0
1708703732292,407,B_3-168,200,OK,Thread Group 1-98,text,true,,2325,794,52,52,https://blazedemo.com/confirmation.php,405,0,0
1708703722177,446,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-84,,true,,2464,794,51,51,null,0,10079,0
1708703732256,446,B_3-168,200,OK,Thread Group 1-84,text,true,,2464,794,51,51,https://blazedemo.com/confirmation.php,443,0,0
1708703721876,800,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-50,,true,,2364,794,50,50,null,0,10042,0
1708703731918,800,B_3-168,200,OK,Thread Group 1-50,text,true,,2364,794,50,50,https://blazedemo.com/confirmation.php,419,0,0
1708703722289,453,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-36,,true,,2276,794,49,49,null,0,10004,0
1708703732293,453,B_3-168,200,OK,Thread Group 1-36,text,true,,2276,794,49,49,https://blazedemo.com/confirmation.php,449,0,0
1708703722289,403,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-58,,true,,2375,794,48,48,null,0,10058,0
1708703732346,403,B_3-168,200,OK,Thread Group 1-58,text,true,,2375,794,48,48,https://blazedemo.com/confirmation.php,400,0,0
1708703722246,454,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-41,,true,,2343,794,47,47,null,0,10072,0
1708703732318,454,B_3-168,200,OK,Thread Group 1-41,text,true,,2343,794,47,47,https://blazedemo.com/confirmation.php,450,0,0
1708703722318,407,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,2491,794,46,46,null,0,10052,0
1708703732370,407,B_3-168,200,OK,Thread Group 1-39,text,true,,2491,794,46,46,https://blazedemo.com/confirmation.php,402,0,0
1708703722303,438,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-92,,true,,2480,794,45,45,null,0,10041,0
1708703732343,438,B_3-168,200,OK,Thread Group 1-92,text,true,,2480,794,45,45,https://blazedemo.com/confirmation.php,436,0,0
1708703722120,645,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-83,,true,,2409,794,44,44,null,0,10037,0
1708703732157,645,B_3-168,200,OK,Thread Group 1-83,text,true,,2409,794,44,44,https://blazedemo.com/confirmation.php,643,0,0
1708703722363,405,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2367,794,43,43,null,0,10060,0
1708703732423,405,B_3-168,200,OK,Thread Group 1-9,text,true,,2367,794,43,43,https://blazedemo.com/confirmation.php,402,0,0
1708703722393,433,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-69,,true,,2295,794,42,42,null,0,10021,0
1708703732414,433,B_3-168,200,OK,Thread Group 1-69,text,true,,2295,794,42,42,https://blazedemo.com/confirmation.php,429,0,0
1708703722165,675,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-54,,true,,2258,794,41,41,null,0,10020,0
1708703732185,675,B_3-168,200,OK,Thread Group 1-54,text,true,,2258,794,41,41,https://blazedemo.com/confirmation.php,665,0,0
1708703722378,423,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-67,,true,,2444,794,40,40,null,0,10062,0
1708703732440,423,B_3-168,200,OK,Thread Group 1-67,text,true,,2444,794,40,40,https://blazedemo.com/confirmation.php,420,0,0
1708703722363,453,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,2478,794,39,39,null,0,10054,0
1708703732416,453,B_3-168,200,OK,Thread Group 1-11,text,true,,2478,794,39,39,https://blazedemo.com/confirmation.php,451,0,0
1708703722394,415,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-89,,true,,2283,794,38,38,null,0,10072,0
1708703732466,415,B_3-168,200,OK,Thread Group 1-89,text,true,,2283,794,38,38,https://blazedemo.com/confirmation.php,411,0,0
1708703722485,408,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-62,,true,,2441,794,37,37,null,0,10009,0
1708703732494,408,B_3-168,200,OK,Thread Group 1-62,text,true,,2441,794,37,37,https://blazedemo.com/confirmation.php,404,0,0
1708703722102,722,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-65,,true,,2416,794,36,36,null,0,10094,0
1708703722409,427,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-47,,true,,2383,794,36,36,null,0,10082,0
1708703732196,722,B_3-168,200,OK,Thread Group 1-65,text,true,,2416,794,36,36,https://blazedemo.com/confirmation.php,718,0,0
1708703732491,427,B_3-168,200,OK,Thread Group 1-47,text,true,,2383,794,36,36,https://blazedemo.com/confirmation.php,422,0,0
1708703722228,685,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-99,,true,,2253,794,34,34,null,0,10010,0
1708703732238,685,B_3-168,200,OK,Thread Group 1-99,text,true,,2253,794,34,34,https://blazedemo.com/confirmation.php,683,0,0
1708703722545,393,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-68,,true,,2400,794,33,33,null,0,10005,0
1708703732549,393,B_3-168,200,OK,Thread Group 1-68,text,true,,2400,794,33,33,https://blazedemo.com/confirmation.php,389,0,0
1708703722545,397,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-77,,true,,2313,794,32,32,null,0,10013,0
1708703732558,397,B_3-168,200,OK,Thread Group 1-77,text,true,,2313,794,32,32,https://blazedemo.com/confirmation.php,397,0,0
1708703722500,440,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2292,794,31,31,null,0,10063,0
1708703732562,440,B_3-168,200,OK,Thread Group 1-3,text,true,,2292,794,31,31,https://blazedemo.com/confirmation.php,436,0,0
1708703722591,416,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-34,,true,,2327,794,30,30,null,0,10006,0
1708703732597,416,B_3-168,200,OK,Thread Group 1-34,text,true,,2327,794,30,30,https://blazedemo.com/confirmation.php,413,0,0
1708703722591,421,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-91,,true,,2442,794,29,29,null,0,10007,0
1708703732598,421,B_3-168,200,OK,Thread Group 1-91,text,true,,2442,794,29,29,https://blazedemo.com/confirmation.php,414,0,0
1708703722188,798,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-23,,true,,2356,794,28,28,null,0,10044,0
1708703732232,798,B_3-168,200,OK,Thread Group 1-23,text,true,,2356,794,28,28,https://blazedemo.com/confirmation.php,798,0,0
1708703722514,436,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,2366,794,27,27,null,0,10092,0
1708703732606,436,B_3-168,200,OK,Thread Group 1-30,text,true,,2366,794,27,27,https://blazedemo.com/confirmation.php,432,0,0
1708703722621,398,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-52,,true,,2355,794,26,26,null,0,10048,0
1708703732668,398,B_3-168,200,OK,Thread Group 1-52,text,true,,2355,794,26,26,https://blazedemo.com/confirmation.php,396,0,0
1708703722658,392,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2364,794,26,26,null,0,10017,0
1708703732674,392,B_3-168,200,OK,Thread Group 1-2,text,true,,2364,794,26,26,https://blazedemo.com/confirmation.php,390,0,0
1708703722621,452,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-94,,true,,2453,794,24,24,null,0,10006,0
1708703732627,452,B_3-168,200,OK,Thread Group 1-94,text,true,,2453,794,24,24,https://blazedemo.com/confirmation.php,452,0,0
1708703722606,386,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-55,,true,,2345,794,23,23,null,0,10091,0
1708703732697,386,B_3-168,200,OK,Thread Group 1-55,text,true,,2345,794,23,23,https://blazedemo.com/confirmation.php,382,0,0
1708703722248,744,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-35,,true,,2354,794,22,22,null,0,10101,0
1708703732349,744,B_3-168,200,OK,Thread Group 1-35,text,true,,2354,794,22,22,https://blazedemo.com/confirmation.php,744,0,0
1708703722696,429,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,2320,794,21,21,null,0,10014,0
1708703732710,429,B_3-168,200,OK,Thread Group 1-13,text,true,,2320,794,21,21,https://blazedemo.com/confirmation.php,429,0,0
1708703722682,459,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,2372,794,20,20,null,0,10013,0
1708703732694,459,B_3-168,200,OK,Thread Group 1-17,text,true,,2372,794,20,20,https://blazedemo.com/confirmation.php,445,0,0
1708703722347,742,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-61,,true,,2455,794,19,19,null,0,10068,0
1708703732415,742,B_3-168,200,OK,Thread Group 1-61,text,true,,2455,794,19,19,https://blazedemo.com/confirmation.php,739,0,0
1708703722696,450,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-97,,true,,2340,794,18,18,null,0,10022,0
1708703732718,450,B_3-168,200,OK,Thread Group 1-97,text,true,,2340,794,18,18,https://blazedemo.com/confirmation.php,450,0,0
1708703722347,862,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-38,,true,,2468,794,17,17,null,0,10037,0
1708703732383,862,B_3-168,200,OK,Thread Group 1-38,text,true,,2468,794,17,17,https://blazedemo.com/confirmation.php,854,0,0
1708703722363,840,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,2483,794,16,16,null,0,10047,0
1708703732410,840,B_3-168,200,OK,Thread Group 1-20,text,true,,2483,794,16,16,https://blazedemo.com/confirmation.php,836,0,0
1708703722318,842,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-78,,true,,2314,794,15,15,null,0,10092,0
1708703732410,842,B_3-168,200,OK,Thread Group 1-78,text,true,,2314,794,15,15,https://blazedemo.com/confirmation.php,841,0,0
1708703722455,741,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,2411,794,14,14,null,0,10058,0
1708703732513,741,B_3-168,200,OK,Thread Group 1-16,text,true,,2411,794,14,14,https://blazedemo.com/confirmation.php,740,0,0
1708703722801,408,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,2284,794,13,13,null,0,10057,0
1708703732858,408,B_3-168,200,OK,Thread Group 1-12,text,true,,2284,794,13,13,https://blazedemo.com/confirmation.php,404,0,0
1708703722485,758,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-74,,true,,2423,794,12,12,null,0,10036,0
1708703732521,758,B_3-168,200,OK,Thread Group 1-74,text,true,,2423,794,12,12,https://blazedemo.com/confirmation.php,756,0,0
1708703722379,861,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-59,,true,,2471,794,11,11,null,0,10044,0
1708703732423,861,B_3-168,200,OK,Thread Group 1-59,text,true,,2471,794,11,11,https://blazedemo.com/confirmation.php,858,0,0
1708703722333,877,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2429,794,10,10,null,0,10090,0
1708703732422,877,B_3-168,200,OK,Thread Group 1-10,text,true,,2429,794,10,10,https://blazedemo.com/confirmation.php,874,0,0
1708703722157,1089,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-63,,true,,2291,794,9,9,null,0,10063,0
1708703732220,1089,B_3-168,200,OK,Thread Group 1-63,text,true,,2291,794,9,9,https://blazedemo.com/confirmation.php,701,0,0
1708703722636,668,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-45,,true,,2318,794,8,8,null,0,10031,0
1708703732667,668,B_3-168,200,OK,Thread Group 1-45,text,true,,2318,794,8,8,https://blazedemo.com/confirmation.php,665,0,0
1708703722894,409,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-81,,true,,2265,794,7,7,null,0,10034,0
1708703732928,409,B_3-168,200,OK,Thread Group 1-81,text,true,,2265,794,7,7,https://blazedemo.com/confirmation.php,407,0,0
1708703722860,489,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-31,,true,,2250,794,6,6,null,0,10096,0
1708703732955,489,B_3-168,200,OK,Thread Group 1-31,text,true,,2250,794,6,6,https://blazedemo.com/confirmation.php,489,0,0
1708703722500,860,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-26,,true,,2494,794,6,6,null,0,10085,0
1708703732585,860,B_3-168,200,OK,Thread Group 1-26,text,true,,2494,794,6,6,https://blazedemo.com/confirmation.php,860,0,0
1708703722878,516,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-56,,true,,2260,794,4,4,null,0,10061,0
1708703732937,516,B_3-168,200,OK,Thread Group 1-56,text,true,,2260,794,4,4,https://blazedemo.com/confirmation.php,511,0,0
1708703723084,408,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-27,,true,,2384,794,3,3,null,0,10095,0
1708703733179,408,B_3-168,200,OK,Thread Group 1-27,text,true,,2384,794,3,3,https://blazedemo.com/confirmation.php,407,0,0
1708703722920,844,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2500,794,2,2,null,0,10088,0
1708703733008,844,B_3-168,200,OK,Thread Group 1-4,text,true,,2500,794,2,2,https://blazedemo.com/confirmation.php,442,0,0
1708703724589,416,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,2371,794,1,1,null,0,10033,0
1708703734622,416,B_3-168,200,OK,Thread Group 1-25,text,true,,2371,794,1,1,https://blazedemo.com/confirmation.php,416,0,0
